"KEY","freq","ref_area","count_area","cb_rep_sector","bs_count_sector","bs_nfc_activity","cb_sector_size","cb_rep_framewrk","cb_item","cb_portfolio","cb_exp_type","cb_val_method","maturity_res","data_type","currency_trans","unit_measure","time_period","obs_value","obs_status","conf_status","pre_break_value","comment_obs","time_format","breaks","comment_ts","compiling_org","coverage","currency","data_comp","decimals","diss_org","publ_ecb","publ_mu","publ_public","time_per_collect","title","title_compl","unit_mult"
"CBD2.A.RO.W0.11._Z._Z.A.A.A6310._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","A","A6310","_X","ALL","CA","_Z","LE","_T","EUR","2021",NULL,"Q","F",NULL,NULL,"P1Y",NULL,"Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework), LIQUIDITY COVERAGE - Liquidity buffer, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","LIQUIDITY COVERAGE - Liquidity buffer",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.A.A6310._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","A","A6310","_X","ALL","CA","_Z","LE","_T","EUR","2022",NULL,"Q","F",NULL,NULL,"P1Y",NULL,"Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework), LIQUIDITY COVERAGE - Liquidity buffer, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","LIQUIDITY COVERAGE - Liquidity buffer",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.A.A6310._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","A","A6310","_X","ALL","CA","_Z","LE","_T","EUR","2023",NULL,"Q","F",NULL,NULL,"P1Y",NULL,"Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework), LIQUIDITY COVERAGE - Liquidity buffer, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","LIQUIDITY COVERAGE - Liquidity buffer",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.A.A6310._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","A","A6310","_X","ALL","CA","_Z","LE","_T","EUR","2024","22731735","P","F",NULL,NULL,"P1Y",NULL,"Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, Full sample (All banking groups / stand-alone banks irrespective of their accounting / supervisory reporting framework), LIQUIDITY COVERAGE - Liquidity buffer, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","LIQUIDITY COVERAGE - Liquidity buffer",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2007","0.5577541792413899","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2008","0.16826139617942623","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2009","0.14496480186111246","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2010","0.301694428190354","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2011","0.2904870265624559","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2012","0.14280118511505144","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2013","0.07114298334297563","E","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2014",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2015",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2016",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2017",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2018",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2019",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2020",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2021",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2022",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2023",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.I3102._Z._Z._Z._Z._Z._Z.PC","A","RO","W0","11","_Z","_Z","A","F","I3102","_Z","_Z","_Z","_Z","_Z","_Z","PC","2024","0.2025600039030876","P","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania,counterpart: World (all entities, including reference area, including IO),reporting sector: Domestic banking groups and stand-alone banks,All institutions,FINREP (IFRS and GAAP),Financial assets held for trading [% of total assets],Not applicable, Percent",NULL,NULL,NULL,"Financial assets held for trading / TOTAL ASSETS","4",NULL,NULL,NULL,NULL,"A","Financial assets held for trading [% of total assets]",NULL,"0"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2014",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2015",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2016",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2017",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2018",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2019",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2020",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2021",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2022",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2023",NULL,"Q","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.F.L1200._X.ALL.CA._Z.LE._T.EUR","A","RO","W0","11","_Z","_Z","A","F","L1200","_X","ALL","CA","_Z","LE","_T","EUR","2024","3140926","P","F",NULL,NULL,"P1Y","Full sample (IFRS + GAAP-FINREP + Non-FINREP) series from 2014 contain also historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, FINREP (IFRS and GAAP), Debt securities issued, All exposures, Carrying amount, Closing balance sheet/Positions/Stocks, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"E","Debt securities issued",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.I.P2147._X.ALL.CP._Z.T._T.EUR","A","RO","W0","11","_Z","_Z","A","I","P2147","_X","ALL","CP","_Z","T","_T","EUR","2014",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, IFRS FINREP, Gains (losses) on derecognition of assets other than held for sale, net, All exposures, Accumulated for the current period, Transactions, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"S","Gains (losses) on derecognition of assets other than held for sale, net",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.I.P2147._X.ALL.CP._Z.T._T.EUR","A","RO","W0","11","_Z","_Z","A","I","P2147","_X","ALL","CP","_Z","T","_T","EUR","2015",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, IFRS FINREP, Gains (losses) on derecognition of assets other than held for sale, net, All exposures, Accumulated for the current period, Transactions, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"S","Gains (losses) on derecognition of assets other than held for sale, net",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.I.P2147._X.ALL.CP._Z.T._T.EUR","A","RO","W0","11","_Z","_Z","A","I","P2147","_X","ALL","CP","_Z","T","_T","EUR","2016",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, IFRS FINREP, Gains (losses) on derecognition of assets other than held for sale, net, All exposures, Accumulated for the current period, Transactions, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"S","Gains (losses) on derecognition of assets other than held for sale, net",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.I.P2147._X.ALL.CP._Z.T._T.EUR","A","RO","W0","11","_Z","_Z","A","I","P2147","_X","ALL","CP","_Z","T","_T","EUR","2017",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, IFRS FINREP, Gains (losses) on derecognition of assets other than held for sale, net, All exposures, Accumulated for the current period, Transactions, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"S","Gains (losses) on derecognition of assets other than held for sale, net",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.I.P2147._X.ALL.CP._Z.T._T.EUR","A","RO","W0","11","_Z","_Z","A","I","P2147","_X","ALL","CP","_Z","T","_T","EUR","2018",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, IFRS FINREP, Gains (losses) on derecognition of assets other than held for sale, net, All exposures, Accumulated for the current period, Transactions, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"S","Gains (losses) on derecognition of assets other than held for sale, net",NULL,"3"
"CBD2.A.RO.W0.11._Z._Z.A.I.P2147._X.ALL.CP._Z.T._T.EUR","A","RO","W0","11","_Z","_Z","A","I","P2147","_X","ALL","CP","_Z","T","_T","EUR","2019",NULL,"Q","F",NULL,NULL,"P1Y","FINREP (IFRS + GAAP-FINREP) series from 2014 contain historical data.","Romania, counterpart: World (all entities, including reference area, including IO), reporting sector: Domestic banking groups and stand-alone banks, All institutions, IFRS FINREP, Gains (losses) on derecognition of assets other than held for sale, net, All exposures, Accumulated for the current period, Transactions, All currencies, Euro",NULL,NULL,NULL,"The underlying profitability data is not annualised.","0",NULL,NULL,NULL,NULL,"S","Gains (losses) on derecognition of assets other than held for sale, net",NULL,"3"
